Date,EDH2020,EDZ2014,EDH2015,EDM2015,EDU2015,EDZ2015,EDH2016,EDM2016,EDU2016,EDZ2016,EDH2017,EDM2017,EDU2017,EDZ2017,EDH2018,EDM2018,EDU2018,EDZ2018,EDH2019,EDM2019,EDU2019,EDZ2019,EDM2020,EDU2020,EDZ2020
2013-02-11,3.3100000000000023,0.6149999999999949,0.6949999999999932,0.7900000000000063,0.9000000000000057,1.0300000000000011,1.1749999999999972,1.3349999999999937,1.5,1.6700000000000017,1.8349999999999937,2.010000000000005,2.174999999999997,2.344999999999999,2.480000000000004,2.614999999999995,2.739999999999995,2.8700000000000045,2.9650000000000034,3.0600000000000023,3.1500000000000057,3.2450000000000045,3.3700000000000045,3.4399999999999977,3.5150000000000006
2013-02-12,3.3599999999999994,0.6299999999999955,0.7150000000000034,0.8149999999999977,0.9249999999999972,1.0600000000000023,1.2099999999999937,1.375,1.5499999999999972,1.7249999999999943,1.894999999999996,2.075000000000003,2.239999999999995,2.4150000000000063,2.549999999999997,2.6850000000000023,2.8100000000000023,2.9350000000000023,3.0250000000000057,3.1200000000000045,3.2049999999999983,3.299999999999997,3.4200000000000017,3.4849999999999994,3.5600000000000023
2013-02-13,3.4150000000000063,0.6500000000000057,0.7399999999999949,0.8400000000000034,0.9549999999999983,1.0949999999999989,1.25,1.4200000000000017,1.5949999999999989,1.7750000000000057,1.9500000000000028,2.1299999999999955,2.299999999999997,2.4749999999999943,2.614999999999995,2.75,2.875,3.0,3.0900000000000034,3.180000000000007,3.2650000000000006,3.355000000000004,3.4749999999999943,3.5400000000000063,3.614999999999995
2013-02-14,3.3400000000000034,0.625,0.7049999999999983,0.7999999999999972,0.9099999999999966,1.0450000000000017,1.1949999999999932,1.3599999999999994,1.5300000000000011,1.7049999999999983,1.875,2.055000000000007,2.2249999999999943,2.4000000000000057,2.5400000000000063,2.680000000000007,2.805000000000007,2.930000000000007,3.019999999999996,3.1099999999999994,3.194999999999993,3.2849999999999966,3.4000000000000057,3.4650000000000034,3.5400000000000063
2013-02-15,3.355000000000004,0.6299999999999955,0.7150000000000034,0.8149999999999977,0.9249999999999972,1.0600000000000023,1.2049999999999983,1.3700000000000045,1.5400000000000063,1.7199999999999989,1.8900000000000006,2.069999999999993,2.239999999999995,2.4150000000000063,2.555000000000007,2.694999999999993,2.819999999999993,2.944999999999993,3.0349999999999966,3.125,3.2099999999999937,3.299999999999997,3.4150000000000063,3.480000000000004,3.555000000000007
2013-02-19,3.385000000000005,0.6350000000000051,0.7199999999999989,0.8199999999999932,0.9350000000000023,1.0750000000000028,1.2249999999999943,1.394999999999996,1.5750000000000028,1.7600000000000051,1.9350000000000023,2.114999999999995,2.2849999999999966,2.4599999999999937,2.5999999999999943,2.739999999999995,2.8599999999999994,2.9849999999999994,3.069999999999993,3.1599999999999966,3.239999999999995,3.3299999999999983,3.444999999999993,3.510000000000005,3.5849999999999937
2013-02-20,3.375,0.6350000000000051,0.7199999999999989,0.8199999999999932,0.9300000000000068,1.0699999999999932,1.2199999999999989,1.3900000000000006,1.5649999999999977,1.7450000000000045,1.9200000000000017,2.0999999999999943,2.269999999999996,2.444999999999993,2.5849999999999937,2.7249999999999943,2.8499999999999943,2.9749999999999943,3.0600000000000023,3.1500000000000057,3.230000000000004,3.319999999999993,3.4350000000000023,3.4950000000000045,3.569999999999993
2013-02-21,3.3400000000000034,0.5999999999999943,0.6850000000000023,0.7800000000000011,0.8850000000000051,1.019999999999996,1.1650000000000063,1.3299999999999983,1.5049999999999955,1.6850000000000023,1.8599999999999994,2.0400000000000063,2.2099999999999937,2.3900000000000006,2.530000000000001,2.674999999999997,2.805000000000007,2.930000000000007,3.019999999999996,3.1099999999999994,3.194999999999993,3.2849999999999966,3.4000000000000057,3.4599999999999937,3.5349999999999966
2013-02-22,3.3149999999999977,0.5849999999999937,0.6650000000000063,0.7600000000000051,0.8649999999999949,0.9950000000000045,1.1400000000000006,1.3050000000000068,1.4749999999999943,1.6550000000000011,1.8299999999999983,2.010000000000005,2.1850000000000023,2.364999999999995,2.5049999999999955,2.6500000000000057,2.780000000000001,2.905000000000001,2.9950000000000045,3.0849999999999937,3.1700000000000017,3.260000000000005,3.3700000000000045,3.430000000000007,3.5049999999999955
2013-02-25,3.2450000000000045,0.5600000000000023,0.6350000000000051,0.7199999999999989,0.8199999999999932,0.9449999999999932,1.0799999999999983,1.2399999999999949,1.4099999999999966,1.5849999999999937,1.7549999999999955,1.9350000000000023,2.1099999999999994,2.2900000000000063,2.430000000000007,2.575000000000003,2.7049999999999983,2.8299999999999983,2.9200000000000017,3.0150000000000006,3.0999999999999943,3.1899999999999977,3.299999999999997,3.3599999999999994,3.4350000000000023
2013-02-26,3.2249999999999943,0.5499999999999972,0.6200000000000045,0.7049999999999983,0.7999999999999972,0.9200000000000017,1.0550000000000068,1.2099999999999937,1.3799999999999955,1.5550000000000068,1.7249999999999943,1.9050000000000011,2.0799999999999983,2.260000000000005,2.405000000000001,2.549999999999997,2.680000000000007,2.8100000000000023,2.9000000000000057,2.9950000000000045,3.0799999999999983,3.1700000000000017,3.280000000000001,3.3400000000000034,3.4150000000000063
2013-02-27,3.2450000000000045,0.5499999999999972,0.6200000000000045,0.7049999999999983,0.8050000000000068,0.9300000000000068,1.0699999999999932,1.2249999999999943,1.394999999999996,1.5699999999999932,1.7399999999999949,1.9200000000000017,2.094999999999999,2.2750000000000057,2.4200000000000017,2.5649999999999977,2.694999999999993,2.825000000000003,2.9150000000000063,3.010000000000005,3.094999999999999,3.1850000000000023,3.299999999999997,3.3599999999999994,3.4350000000000023
2013-02-28,3.260000000000005,0.5400000000000063,0.6149999999999949,0.7000000000000028,0.7999999999999972,0.9249999999999972,1.0649999999999977,1.2199999999999989,1.3900000000000006,1.5649999999999977,1.7349999999999994,1.9150000000000063,2.094999999999999,2.2750000000000057,2.4200000000000017,2.5649999999999977,2.700000000000003,2.8299999999999983,2.924999999999997,3.019999999999996,3.105000000000004,3.200000000000003,3.3149999999999977,3.375,3.450000000000003
2013-03-01,3.2150000000000034,0.5300000000000011,0.5999999999999943,0.6850000000000023,0.7849999999999966,0.9050000000000011,1.0400000000000063,1.1899999999999977,1.355000000000004,1.5250000000000057,1.6949999999999932,1.875,2.049999999999997,2.230000000000004,2.375,2.5250000000000057,2.6599999999999966,2.7900000000000063,2.885000000000005,2.980000000000004,3.0649999999999977,3.155000000000001,3.269999999999996,3.3299999999999983,3.405000000000001
2013-03-04,3.230000000000004,0.5300000000000011,0.605000000000004,0.6899999999999977,0.7900000000000063,0.9099999999999966,1.0450000000000017,1.2000000000000028,1.3649999999999949,1.5349999999999966,1.7049999999999983,1.8850000000000051,2.0600000000000023,2.239999999999995,2.3900000000000006,2.5400000000000063,2.674999999999997,2.805000000000007,2.9000000000000057,2.9950000000000045,3.0799999999999983,3.1700000000000017,3.2849999999999966,3.344999999999999,3.4200000000000017
2013-03-05,3.2349999999999994,0.5450000000000017,0.6200000000000045,0.7099999999999937,0.8100000000000023,0.9350000000000023,1.0699999999999932,1.2249999999999943,1.3850000000000051,1.5550000000000068,1.7199999999999989,1.9000000000000057,2.069999999999993,2.25,2.394999999999996,2.5450000000000017,2.680000000000007,2.8100000000000023,2.905000000000001,3.0,3.0849999999999937,3.174999999999997,3.2900000000000063,3.3499999999999943,3.424999999999997
2013-03-06,3.305000000000007,0.5550000000000068,0.6350000000000051,0.730000000000004,0.8349999999999937,0.9650000000000034,1.105000000000004,1.2600000000000051,1.4249999999999972,1.5999999999999943,1.769999999999996,1.9500000000000028,2.125,2.305000000000007,2.450000000000003,2.5999999999999943,2.7349999999999994,2.8700000000000045,2.9650000000000034,3.0649999999999977,3.155000000000001,3.2450000000000045,3.3599999999999994,3.4200000000000017,3.4950000000000045
2013-03-07,3.394999999999996,0.5799999999999983,0.6650000000000063,0.7650000000000006,0.875,1.0100000000000051,1.1550000000000011,1.3199999999999932,1.4899999999999949,1.6700000000000017,1.8449999999999989,2.030000000000001,2.2049999999999983,2.385000000000005,2.5349999999999966,2.6850000000000023,2.819999999999993,2.9549999999999983,3.049999999999997,3.1500000000000057,3.239999999999995,3.3349999999999937,3.450000000000003,3.510000000000005,3.5849999999999937
2013-03-08,3.4749999999999943,0.5949999999999989,0.6899999999999977,0.7999999999999972,0.9200000000000017,1.0649999999999977,1.2199999999999989,1.394999999999996,1.5799999999999983,1.769999999999996,1.9500000000000028,2.135000000000005,2.3149999999999977,2.5,2.6500000000000057,2.7950000000000017,2.924999999999997,3.055000000000007,3.1500000000000057,3.2450000000000045,3.3299999999999983,3.4200000000000017,3.530000000000001,3.594999999999999,3.6700000000000017
