Date,EDH2020,EDZ2014,EDH2015,EDM2015,EDU2015,EDZ2015,EDH2016,EDM2016,EDU2016,EDZ2016,EDH2017,EDM2017,EDU2017,EDZ2017,EDH2018,EDM2018,EDU2018,EDZ2018,EDH2019,EDM2019,EDU2019,EDZ2019,EDM2020,EDU2020,EDZ2020
2013-03-06,0.0,143054.0,128011.0,91561.0,114876.0,97820.0,58942.0,38239.0,27623.0,20477.0,15579.0,14053.0,11847.0,8412.0,1497.0,1384.0,497.0,399.0,46.0,20.0,6.0,2.0,0.0,0.0,0.0
2013-03-07,22.0,146315.0,140695.0,87365.0,101674.0,134477.0,81853.0,54963.0,37799.0,39432.0,32322.0,31146.0,21380.0,20532.0,7673.0,2922.0,1666.0,1286.0,257.0,123.0,79.0,95.0,118.0,12.0,30.0
2013-03-08,19.0,189013.0,194671.0,162542.0,139746.0,179838.0,169035.0,91984.0,80671.0,108926.0,45056.0,34901.0,28205.0,22079.0,11239.0,3696.0,1854.0,1686.0,524.0,346.0,72.0,108.0,207.0,5.0,0.0
2013-03-11,18.0,64847.0,65055.0,69087.0,68195.0,79546.0,65417.0,41643.0,37924.0,49876.0,19222.0,17177.0,11271.0,13688.0,2411.0,4245.0,2755.0,1934.0,248.0,224.0,162.0,137.0,1.0,0.0,0.0
2013-03-12,6.0,86345.0,88039.0,72266.0,72893.0,82894.0,67263.0,41965.0,39781.0,41763.0,20726.0,26566.0,16866.0,15326.0,2126.0,1233.0,640.0,764.0,393.0,286.0,176.0,203.0,0.0,0.0,0.0
2013-03-13,68.0,147504.0,156919.0,113631.0,120251.0,134618.0,100119.0,73875.0,68034.0,64235.0,36175.0,24493.0,19516.0,18743.0,3613.0,2442.0,1616.0,1374.0,530.0,254.0,136.0,98.0,48.0,0.0,20.0
2013-03-14,0.0,139860.0,120381.0,107010.0,98529.0,134214.0,83370.0,68179.0,54577.0,77534.0,32908.0,22897.0,13419.0,11447.0,1912.0,1858.0,863.0,719.0,73.0,50.0,18.0,74.0,0.0,0.0,0.0
2013-03-15,8.0,142191.0,141464.0,121563.0,86251.0,99411.0,96162.0,61255.0,35218.0,37921.0,28829.0,17702.0,12716.0,11588.0,3853.0,1991.0,1141.0,809.0,124.0,175.0,115.0,131.0,0.0,0.0,55.0
2013-03-18,34.0,145699.0,176291.0,128085.0,113486.0,129069.0,116557.0,83994.0,53004.0,57145.0,39947.0,29086.0,18356.0,14292.0,8549.0,2224.0,1121.0,979.0,600.0,137.0,125.0,70.0,33.0,4.0,13.0
2013-03-19,75.0,241681.0,205366.0,165302.0,185484.0,178134.0,126851.0,102450.0,59535.0,55999.0,45617.0,34052.0,23406.0,17357.0,13610.0,2426.0,1748.0,1355.0,1122.0,239.0,269.0,26.0,129.0,9.0,0.0
2013-03-20,40.0,173560.0,131378.0,110038.0,103860.0,117368.0,81552.0,70349.0,53418.0,48819.0,34393.0,19591.0,13244.0,9063.0,6849.0,1723.0,1172.0,1002.0,774.0,98.0,178.0,121.0,31.0,40.0,0.0
2013-03-21,64.0,102622.0,99250.0,84635.0,86138.0,86228.0,69866.0,56409.0,53060.0,44475.0,32352.0,22363.0,18670.0,20620.0,13524.0,1600.0,934.0,826.0,755.0,103.0,91.0,1.0,7.0,6.0,2.0
